id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
0tkHTb7dw0cyu9yroD4jgk,"Duo No. 2 in D Major, H. 371: II. Adagio","Martinu, B.: Piano Quartet No. 1 / Oboe Quartet / Duo No. 2 / Piano Trio No. 3",6vTEusdl8HjOlOBXwNyAk8,"['Bohuslav Martinů', 'The Schubert Ensemble']","['2cN9SgfyZo6l6TijoewUaZ', '4c46hR49pdxWZeNPYE6xuO']",7,1,False,0.114,0.0218,9,-24.774,1,0.0472,0.968,0.3289999999999999,0.105,0.0373,82.59200000000001,280867,5.0,2009,2009-10-27
7cc14x1ggQ0XsQsLJ06jpe,Rackets,Naoko,4PccDiwToGfstEESgCEFnD,"['Tom Doolie', 'Rudy Raw']","['4C7NcNb9V6lakzMGHQlm8i', '4ZITuhWAaVoUTge2JwIton']",3,1,False,0.573,0.491,11,-16.177,0,0.0509,0.86,0.929,0.1009999999999999,0.321,77.98,111613,4.0,2020,2020-06-21
71m3EM29mILKO4JOSt592T,Ceapaval,Storymap,45M4MeXXLnqcciYzAZCwOU,"['Kris Drever', 'Éamonn Coyne']","['14T0l4AeAGbmAZjpQNdcqk', '39iXrBtRWk8hVXRV2yHVmo']",1,1,False,0.44,0.957,7,-6.549,1,0.0345,0.2289999999999999,0.853,0.125,0.758,106.152,244840,4.0,2013,2013-09-17
3Cuz1iXuzpKEqjO3fhDuVy,The Truth We Speak,Local 604,3Ziof3R8wsYz7GXoZMrdAc,['Sweatshop Union'],['3lb6eJ0loEnughnoNfHXSR'],10,1,True,0.779,0.688,5,-8.236,0,0.118,0.667,0.0,0.153,0.39,100.875,203093,4.0,2006,2006-09-03
4bshti3u2rdDoUJ6NA9dvQ,A Short Term Effect - Live in Brussels 6/82,Pornography (Deluxe Edition),4VJc4uhhFDpDjoyYsB5JjO,['The Cure'],['7bu3H8JO7d0UbMoVzbo70s'],20,1,False,0.507,0.86,0,-8.347000000000001,1,0.0611,0.000125,0.705,0.622,0.583,135.0,245840,4.0,1982,1982-05-03
5tZqW97aFEpi1jYL0mlCJE,Willow's Back,Invisible Trajectories,4y6hod0JEqxE8DhQIKUXNX,['Impossible!'],['3JfD9qSyiCYlcaFTXKNB5e'],6,1,False,0.317,0.496,1,-6.162000000000001,0,0.0272,0.56,8.420000000000001e-05,0.105,0.266,102.501,286716,4.0,2016,2016-04-15
44vcr31Q9Tn9gb7R53rSGx,Stick It Out,Cryptic Fantasies,7r8DfnflC1pttydWTIjHjI,['Penicillin Baby'],['4aNFasp07BTZG1C6s1YWXL'],4,1,False,0.352,0.934,9,-4.034,1,0.0557,0.0197,0.0036,0.522,0.7490000000000001,160.972,213707,4.0,2016,2016-05-13
3jYPC2ReXZv7LOz20h0dRs,We Will Win - No Choir,Epic Emotional,75aBMfvt8tg1yqbn4xPCh5,['Gothic Storm'],['0yJVICreTbBrtXTstg8pE9'],17,1,False,0.3389999999999999,0.4579999999999999,2,-11.791,0,0.04,0.0279999999999999,0.759,0.115,0.0865,90.04799999999999,154667,4.0,2014,2014-03-18
4dNDs6ber7AuYV9py3R0yt,It Hurts Me to Hurt You to Hurt Me to Hurt You,We Speak in Non Sequitur,2uc0gZ7ng0vVHf3JevqRSL,['Em eff'],['538lPUXe2NYtsUlnwweuCi'],10,1,False,0.353,0.442,9,-13.665,0,0.0552,0.568,0.722,0.111,0.22,80.192,279000,4.0,2011,2011-12-22
4bgNxtgAdnp9tSyoBXYcoe,Terminal,All Time Low,09a367zmidjqgybmxZ0HgV,['Know The Score'],['1vWVrqf7xiZJ72jTc8U1MG'],1,1,False,0.2319999999999999,0.84,6,-3.458,1,0.0724,3.2299999999999986e-05,0.106,0.424,0.484,139.746,73027,4.0,2006,2006-10-10
2bmkhNKzrr4Ul0XkBEGJNs,Happy Tracks,January Rain,04QYW8UuNMXHmIkRyJjO9X,['Lost and Found'],['05J878zBgV2z5DQUrD5bj0'],6,1,False,0.763,0.387,7,-16.012,1,0.043,0.499,6.51e-05,0.306,0.5670000000000001,116.221,162667,4.0,2005,2005-04-19
63AFUVSCu0xFwFzJIVOxyQ,Silver Bells,Christmas Time With The Judds,4Z8k8Pc0dDEknSvF1VtbHr,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],5,1,False,0.442,0.0425,4,-21.773000000000003,1,0.0382,0.88,0.0,0.113,0.318,90.078,179493,3.0,1987,1987-09-29
3lTk887ejIk1W27b68hebl,La belle Françoise,Mémoire maudite,21hy90zAKZQ4Y14Fc4enIE,['Michel Faubert'],['3BapPdohSGUdK5xk7HA07B'],10,1,False,0.4529999999999999,0.1939999999999999,3,-8.957,1,0.0495,0.8440000000000001,0.0,0.206,0.423,77.366,347320,3.0,2013,2013-11-26
3MQ7kurxEQKNsIW7KDwSDb,"Battalia, ""Sonata di marche"": V. Presto","Biber, H.I.F. von: Chamber Music",0Q5aQFfxBtBZkmlNJoS4Eu,"['Heinrich Ignaz Franz von Biber', 'Baroque Band', 'Garry Clarke']","['2kMM5v3f7rti00gIbVc1Tk', '5O1qYSHfmMDiz5LiU02vYG', '2geVeFY3O8Q52A3FGH12MN']",44,1,False,0.555,0.0933,8,-23.385,1,0.0621,0.545,5.73e-05,0.1119999999999999,0.77,128.562,64533,1.0,2010,2010-02-25
4rDzhs7IKyyBqQoWrl4bUW,Come and Take Me,Come and Take Me,5qP4zRAHbWoi611wtNxWCH,['Denora'],['5530N4E36MN6Rs7Bf6ew1R'],1,1,False,0.494,0.7609999999999999,0,-4.007,1,0.0373,0.00824,0.000162,0.1669999999999999,0.284,163.991,264243,4.0,2020,2020-02-03
0RDU4xsbMYTzBTc2iLLLAj,A Feast,No Elephants,5HzIUCQmGAcoPxlMx0ZTai,['Lisa Germano'],['5TZqjmYL8p9HtJsBKXCxgE'],6,1,False,0.305,0.196,0,-12.896,1,0.0281,0.8440000000000001,0.0217,0.0956,0.226,93.806,204000,3.0,2013,2013-02-12
3w6ZpZiSV09KJo1dZKCom7,Blicke,Zwischen meinen Zeilen (Deluxe),3BRzzOrxdksgbL4Iw7dNHd,"['LEA', 'Wincent Weiss']","['5Yo5iU2nf4H41waPl4ZnS1', '12xme1fwd3iGEW7rF9b6tp']",3,1,False,0.6990000000000001,0.57,11,-6.872000000000001,1,0.0901,0.174,0.0,0.187,0.0649,97.059,253227,4.0,2018,2018-12-07
6MgRkG00MeeBMrYPE2mRny,Teach Me To Sing,I Am Not Like God,51t9gTlknWkaVjKP5YCC2a,['Dan Gilliam'],['78fVtZFuR6CcQ5nLleQuZ3'],4,1,False,0.66,0.289,2,-13.317,1,0.0288,0.528,0.000161,0.0818,0.192,116.254,361787,3.0,1999,1999
1GfRRARhH0Peb0ImEY8gFg,Ghosts And Gargoyles: V.,Henry Brant: Music For Massed Flutes,6weXqIDXLMaYCBazNdg2oq,"['Henry Brant', 'Robert Aitken']","['7t8mj6giG01I6SStJHHqJU', '5bo4IvD3g575RPyFddPcmg']",5,1,False,0.152,0.0722,5,-25.004,1,0.0402,0.982,0.763,0.0967,0.0286,77.369,144493,4.0,2006,2006-01-01
3oGVGtPSDNkDILZexnbPiX,Cottage for Sale,Footprints,2lIFvwvrC9IKQkq8zobQtN,['Phantom Blues Band'],['1Pi5tK3cAz6VxVKqzMWTTi'],4,1,False,0.253,0.484,5,-5.45,1,0.0278,0.56,7.55e-06,0.0977,0.1889999999999999,77.93,285040,3.0,2007,2007-11-20
0PeK71xmlUirDprRnOxgsR,I've Been Used,Rough And Ready,2Ke32GBbVrh2M0N3dHS39r,['Jeff Beck'],['0AD4odMWVQ2wUSlgxOB5Rl'],5,1,False,0.564,0.7340000000000001,6,-12.211,0,0.0774,0.148,0.00403,0.119,0.562,109.427,221613,4.0,1971,1971-10-25
5acxGA5wYU9x7Kidy1EXlr,Ballade,"Ireland, J.: Piano Works, Vol. 1 - Sarnia / London Pieces / In Those Days",3GcyV5dUNXmssLIcAtCpnA,"['John Ireland', 'John Lenehan']","['0QzZLY6jZif9KbXnxaLIUV', '2duXUWJifjMXqWzVG1jIB9']",11,1,False,0.382,0.0624,2,-21.008000000000006,1,0.0478,0.991,0.87,0.104,0.0307,137.931,567160,4.0,1997,1997-11-03
0dYN5GO3qXJsZ5zutdii2B,Circus,Connecting the Dots,213xeKO6yEismGxFUiAueO,"['Conro', 'Beckii Power']","['1BAdSa5cdtCNLbvT7gWmtJ', '1W21ahu2kgDCcfTpuzOZne']",2,1,False,0.76,0.735,7,-5.435,0,0.0561,0.0397,6.15e-06,0.0679,0.275,98.046,214061,4.0,2017,2017-08-09
1Vw5kc8AgV7nLspR3cyY9L,Battle Hymn Of The Republic,Ultimate Banjo,5UkbezxhZZEYdOPh1xxP8T,['Eddie Adcock'],['40A1bNp59R6AdFC8IG7XoL'],6,1,False,0.446,0.789,0,-3.727,1,0.035,0.0521,0.905,0.118,0.797,122.506,165440,4.0,2009,2009-02-10
7tBab2VzjgDLj5UC7SduSo,Electro Man,I Created Disco,1wcQ9NAeGSNZKXDbjZPjaP,['Calvin Harris'],['7CajNmpbOovFoOoasH2HaY'],14,1,False,0.665,0.816,10,-5.992999999999999,1,0.0437,0.0125,0.8,0.157,0.897,132.95,298573,4.0,2007,2007-06-18
6iM6ZU0Gb8UmbPc2so93dp,An American Requiem: Sanctus,Danielpour: An American Requiem,29fy9m9TDNa4aJoXvaUVdt,"['Richard Danielpour', 'Hugh Smith', 'Pacific Chorale', 'Pacific Symphony Orchestra', 'Carl St. Clair']","['1X2h9tAUKWnt3RlUDHzfaA', '5VqKO2eNrkiG48IBCbvYKF', '1dPPkiP4fFCPHEvgQjXmmW', '1wfNYlaWlnumKQlKPC0VmN', '60dnxEes0YguF32naDTcAv']",4,1,False,0.0905,0.0847,2,-20.413,1,0.0394,0.923,0.527,0.361,0.0422,166.02599999999995,286667,1.0,2012,2012-03-01
4UvXfxg1ommzERwd6JVIHv,Stir It Up,I Can See Clearly Now,2ZdUVurLZBrEphCLzX7MdU,['Johnny Nash'],['0nAVvgfE9yI4DwvMiYwk8a'],1,1,False,0.654,0.38,2,-13.238,1,0.0924,0.121,0.0103,0.146,0.851,84.583,182467,4.0,1972,1972
1l2mw2SSe5NAkbhiSgTTI8,Unneccesary,Cavedweller,1cHCZKA4VkQnvZZXbXkAux,['Matt Cameron'],['4NfvOU2TMtQhyBOW0erSDf'],9,1,False,0.529,0.94,9,-6.575,0,0.036,0.00462,0.00187,0.216,0.79,144.04399999999995,179077,1.0,2017,2017-09-22
6xYUqJUrW0PMizPODaM95W,Rambling On My Mind,The High Cost Of Low Living,0ICEUWSi4yT9BpkjR0lo6N,"['Nick Moss Band', 'Dennis Gruenling']","['6B3fdJhhhAVJ4RTrFAptMM', '56M0TPfeix1WjBuylxkVeG']",13,1,False,0.4479999999999999,0.935,7,-2.974,1,0.062,0.495,0.171,0.13,0.8809999999999999,115.947,262987,4.0,2018,2018-03-09
7IdWs5hjouiwUm5wINoFrC,Charcoal,Pillycock,2KWZYpa65A4lL4ggVOA1ql,['Momus'],['0Uuw1MHNH56xL76bTOVJE8'],3,1,False,0.478,0.248,9,-13.347,0,0.0353,0.8220000000000001,0.0,0.173,0.45,139.931,160322,3.0,2017,2017-09-15
3eKFcHngvrjkV7HIg9oNtO,In The Still Of The Night,Everything I Love,1aijchTGM9phJ4p1qTikaO,['Johnny Varro'],['45tG87xLn4pegMsPhp5RGq'],14,1,False,0.495,0.307,5,-21.816,1,0.0441,0.617,0.0693,0.0827,0.706,130.862,257533,4.0,2006,2006-10-06
1GdEYDwgDhVWduhYMucB0Z,Ooh Wah Baby (Live),Live at the Yardbird Suite,50CFVtaAZVLxnSsMKJoll6,['Ben Sures'],['6ay4Dbc83dPRcSiIREuFaB'],8,1,False,0.511,0.204,0,-16.195999999999998,1,0.0844,0.742,0.0,0.6990000000000001,0.552,88.28,170867,4.0,2019,2019-03-14
0dgDBsB1CN0WzEHmNiZZd2,String Quartet No. 3: Duo II: Maestoso (giusto sempre) - / Duo I: Furioso (quasi rubato sempre) -,"Carter, E.: String Quartets Nos. 2, 3 and 4",07GIfnqrcXUw3u5ZSvEO5h,"['Elliott Carter', 'Pacifica Quartet']","['7IqwNdpG9USkkEH36pkKEB', '5GjkcqIydny9jzY75qdutt']",10,1,False,0.396,0.115,1,-21.957,1,0.0441,0.928,0.291,0.375,0.261,116.307,263760,3.0,2009,2009-02-24
6dL4la5e58qLIkRxOvpPO7,Bape Kicks,Killer by Myself,7GTHWihDSznC4rfLStBTWm,['Why G'],['3QoFljZxcB1DQuP3WmYVJB'],2,1,True,0.86,0.7509999999999999,3,-7.302,0,0.359,0.249,0.0,0.159,0.866,138.043,99692,4.0,2020,2020-11-09
7ockKsdAu6c9kPij7jf4Fc,Don't Play,Leaked,0vxrGCDhXFkd0MWKfg6Aog,['YMF'],['4gMWap8H0tIo1FrwrKxeId'],4,1,True,0.795,0.4970000000000001,2,-7.757999999999999,0,0.033,0.0036299999999999,0.0,0.226,0.356,129.981,164308,4.0,2018,2018-10-26
2VxNOzqEUIKeerqKaZdEAZ,A Woman Or The Blues,Soul Shot,2w7hFSFWPdNs9q6Mcca3u9,['Curtis Salgado'],['2VDoygKzNasudJOR0X1RH0'],11,1,False,0.517,0.893,7,-5.2970000000000015,0,0.071,0.0494,4.3e-05,0.0824,0.7090000000000001,90.944,262240,4.0,2012,2012-04-10
0aA0y2ngM2XiCVSC28uLac,Dark Sun Sets,The Hierophant,6mwPJIF8eCpnPVjErEYm3v,['Will Haven'],['6oHhpIAHJlyqi70DdfWeJX'],13,1,False,0.134,0.4529999999999999,6,-11.55,0,0.0372,0.0018,0.797,0.0986,0.0573,47.012,282840,4.0,2007,2007-06-19
3pp8dCqnbhs9NEpWz836sc,"Let Us Adore You (feat. Christine Ebersole, Lisa Hannigan, Patti LuPone & Sarah Stiles) - Reprise",Steven Universe The Movie (Original Soundtrack),3RDksSu4beLjc45EKe5vYO,"['Steven Universe', 'Christine Ebersole', 'Lisa Hannigan', 'Patti LuPone', 'Sarah Stiles']","['4rF7c8zpCKzuSXohs2HIpA', '5NIkWjqBwqrnKwlVk66yDn', '0z7Yuv7DuDQ5SaVn4VSlLt', '5VHtlZ44YzNmJY3G7nF944', '7AdaaN0SN1NF24cTg9RPga']",36,1,False,0.381,0.249,2,-10.821,1,0.0372,0.818,0.0,0.0884,0.254,138.38299999999998,112201,1.0,2019,2019-09-02
79nS497IC6PiajESBLgpsR,Yes feat. MAC E & GUTTA,The Boy Something Great,05sL61jjuBf6KiIw12D9BX,['Montana Trax'],['7CurphU6wlWnSfGe8n4fVY'],2,1,False,0.8540000000000001,0.594,7,-9.227,1,0.417,0.223,0.0,0.0989,0.8640000000000001,76.998,280240,4.0,2006,2006-01-01
3qyaym4svgt4kNO5AfT96I,Nowhere to Go,Pentagonal Revisionism,3s3c0ZgydhreCilWnapjWt,['The Quintessentials'],['7vrnufAwzTLXWU1Xmma2Rp'],4,1,False,0.429,0.975,7,-7.1770000000000005,1,0.0482,0.000245,0.564,0.283,0.496,118.491,170293,4.0,2004,2004-11-20
2v3IxpCBNgoPv3XIjNVUEc,"Ding, Ding, Here Comes the Fun Machine.....",The Good Times Are Killing Me,1MyzHb2QBUDcTXzZ77TqzL,['Casket Life'],['5A7KgMYidG6TfONGehvbb0'],1,1,True,0.18,0.965,9,-5.409,1,0.0604,2.7399999999999995e-05,0.922,0.4039999999999999,0.1969999999999999,115.132,71387,4.0,2005,2005-01-01
4wPruKNCFiWl2QsnFV9OE1,Loves Me Like a Rock (Acoustic Demo),There Goes Rhymin' Simon,50pzpI17hwQj7LKcOiLMFD,['Paul Simon'],['2CvCyf1gEVhI0mX6aFXmVI'],14,1,False,0.5920000000000001,0.152,4,-16.649,1,0.0572,0.883,1.05e-06,0.113,0.574,122.221,204693,4.0,1973,1973-05-05
0GGU6VTgoOpzLjxty3KFeY,Mpaka Manga,New African Composers Volume 1,05imqUyyyeEmBfz1UwXE7y,['Ndala Kasheba'],['7EcGUDGgNmZ34zCs5jGNdu'],9,1,False,0.601,0.93,7,-5.392,1,0.0986,0.483,0.000762,0.118,0.7559999999999999,100.523,303013,4.0,2002,2002-10-14
6YYetigCM4MaQ37KHXXNJe,Lubnan,The Two Tenors and Qantara,3TUJjl8Orj7pKLIFCWHlFR,"['Al-Safi, Fakhri, Shaheen']",['6LMK1Zp99g7E9XtGpdudgJ'],2,1,False,0.254,0.301,5,-9.829,0,0.0363,0.7929999999999999,8.48e-05,0.512,0.104,77.84,324667,4.0,2001,2001
6PhTrjtUu59gSImXvBmdQy,Chew You To Bits (Rebuild),Crop,4I8i8X7kxaxgoxOw4ZkkhB,['Portion Control'],['6M4dtbJkJLIR2GOsHJgRnY'],8,1,False,0.795,0.948,11,-3.047,1,0.0757,0.034,0.0159,0.264,0.348,124.522,241827,4.0,2009,2009-01-01
1LYNKLExlepWsYy5UZwMBd,Cherry Blossoms,2nd Thought,3R9JuDssJWN8ykwgrSqfyd,['2nd Thought'],['3JobygYIQdlebKqzc6xCaZ'],1,1,False,0.597,0.962,10,-3.984,1,0.0719,0.0221,8.44e-05,0.122,0.708,98.898,202907,4.0,2008,2008-01-01
36jn7Hx2EjOpCebG2eEkLO,What Child Is This,This Is Christmas,6F83tdSLWrT8l3ZV7ohy3w,['Michele Zaccone'],['2eXR355YCQdXsqnAX0YAIE'],2,1,False,0.326,0.128,0,-14.358,0,0.038,0.889,0.0,0.155,0.147,120.253,138894,3.0,2019,2019-11-15
6oMFTzPg2WOqJwvsSRj5nr,Midnight at the Oasis,Smooth 70's,7EZkBVHhtztqvLeLZYxdOT,['Maria Muldaur'],['2VUiF0VFkXzB0DLg9AzrqT'],18,1,False,0.705,0.499,1,-7.9689999999999985,1,0.0265,0.409,6.59e-05,0.103,0.391,98.686,229507,4.0,2018,2018-09-21
5C0ivQMxes2lWuOANhvVAm,GIANTS,GIANTS,1hK1lKNTYUM4wYRIY19CRO,"['True Damage', 'Becky G', 'Keke Palmer', 'SOYEON of (G)I-DLE', 'Duckwrth', 'Thutmose', 'League of Legends']","['7xX15v6ahAkcT14kHfB9wB', '4obzFoKoKRHIphyHzJ35G3', '2YFBOR9KIxC6WqHclkj9Yq', '6Xg22wJOAcnvPUfk5WvODH', '6I3MElirhT5t6Kf7p0hGk9', '1igl9M102nuD96lo3ZoW5d', '47mIJdHORyRerp4os813jD']",1,1,False,0.642,0.6829999999999999,1,-5.386,1,0.262,0.0834,0.0,0.155,0.584,154.881,191720,4.0,2019,2019-11-10
6a1jjCzj6ro1D9GuHYEzmk,Prelude No. 26 in A-Flat Major,Chopin: Preludes,4iYwCjvCuY590kRhaBAHbW,"['Frédéric Chopin', 'Idil Biret']","['7y97mc3bZRFXzT2szRM4L4', '5SBOWUBQdfga0xprPVBxOr']",25,1,False,0.285,0.108,8,-25.448,1,0.0452,0.988,0.956,0.102,0.225,137.66,50000,4.0,2000,2000-01-21
3wms72Uwbi40KXE3moX3cf,La Mosca Cojonera,Planeta Eskoria,4ep3BuS0DhNI2Oz8blPGss,['Ska-P'],['2fiiGUBgPsIKDCE0bTthnl'],6,1,False,0.491,0.835,7,-5.178999999999999,1,0.0674,0.0109,0.0,0.0766,0.912,131.945,236973,4.0,2000,2000-10-09
6od9zWJKS2lBZ5JsqRkLwj,# 18,The Dream Journal Murders,6xoH9l8aLvzxNBf9RUOIoZ,['David Paul Mesler'],['2QYJHWeRBgtPjDvanHYQS4'],18,1,False,0.415,0.0775,6,-33.518,1,0.0437,0.943,0.725,0.122,0.213,96.001,39533,1.0,2006,2006-01-01
6B3qmVh73vROk9jfQ1brHz,Tre små gummor,Prästens lilla kråka och andra dans- och leksånger,78spSkJPm9QqvJkJSjArP6,"['Göteborgs Symfonietta', 'Tomas Blank']","['4nl9UTIL3ppsexgT6bAMuk', '5SSD0QKd5eTn5pnNInsipO']",14,1,False,0.477,0.2239999999999999,7,-8.342,1,0.0374,0.945,0.3329999999999999,0.0829,0.7559999999999999,121.653,70773,4.0,2010,2010-06-01
67AR1Y5fRUPpKd7TTUspyh,Who Cares,Livin',2lHQt3tExzFIOYN3Hizu0L,['Gary Kyle'],['0iOSfEf3stsuD5wgnxVDyD'],6,1,False,0.62,0.937,9,-4.7360000000000015,1,0.157,0.0948,1.05e-05,0.352,0.8140000000000001,99.994,198080,4.0,2005,2005
38JPV9lUknRoI8LBtkCpsM,Five In The Morning,Pullin' time,62QTAwwt215gostgO77Z3O,['Steve Huber'],['2ihjRetYPQKBQX4h9BX3qa'],10,1,False,0.473,0.7659999999999999,7,-8.332,1,0.0287,0.621,0.948,0.17,0.971,142.882,123533,4.0,1995,1995-04-01
0XsF3u6bIKu8S6JVQpLyuG,Wear my Ring,Together Again,0NhFlXIiXjvRiOCqWOsSuj,['Five Jets'],['4Eid8P25mH0ClGG8aATsqC'],8,1,False,0.345,0.357,5,-10.041,1,0.0357,0.816,7.38e-06,0.0964,0.406,71.062,213867,4.0,2007,2007-01-01
7yDFqYcwVS75DhVwnkSaxR,Derek's Song,Suck My Shirt,6bazatZAvrJSVzykAaKGQB,['The Coathangers'],['7INFKsainUv68DHVbuLh4J'],10,1,False,0.465,0.915,2,-3.645,1,0.0396,0.0624,0.3339999999999999,0.236,0.8240000000000001,93.93,163080,4.0,2014,2014-03-18
6YsKTt1hA0lmIaPp0pvV2S,Enough About Hard Times,Reckless Skyline,7DjQyYdYrfB3DcgoULegGK,['Caitlin Canty'],['3QOwPxkPpGvhbiPaEs7Pnl'],6,1,False,0.568,0.775,4,-9.854,0,0.0289,0.6759999999999999,0.0114,0.0879,0.908,96.588,155872,4.0,2015,2015-01-20
5rFT62GAMgCK25eZ2VGeqG,4 Good Reasons,4 Good Reasons,24DL1gy569J8tiMEwhrMWQ,['Solence'],['4fnono0JCZFAeeaecrI7kg'],1,1,True,0.598,0.8270000000000001,1,-5.882999999999999,1,0.0979,0.000224,0.000164,0.0562,0.65,106.011,197100,4.0,2020,2020-03-19
4xQQ0swFUuhUfrMD1PdKGP,Quiero ser un vegetal,"LLuvia, LLuvia, LLuvia",7ofHtqFeSDdVOUr2hBdLnQ,['Los Pepiniyoz'],['5BVY6liVTshf0Kc4ZKGTku'],13,1,False,0.3389999999999999,0.88,6,-4.43,1,0.0357,0.000112,0.0,0.193,0.773,149.039,91493,3.0,2005,2005-01-01
7mDQ7wjFpyMLXetM9OwWj7,Sweet Dreams,Havana Moon,6htwBahVVCsMXO9dBAWSRr,"['Juan Pablo Jofre', 'Mariam Adam']","['4T5QA989PQEr5ulvMqIGYX', '3tRHsHuEFgc7eCh60pvEhI']",5,1,False,0.186,0.00201,0,-29.336,1,0.0461,0.992,0.118,0.094,0.0642,62.71,225667,4.0,2016,2016-08-12
5vn2MIave6463jLjhVHWkz,Violet Sun,Excursions,0qzgemv3htEo4NWZ7uKGjN,['The Expert'],['6Bz1kYQZJKvxEC9syJjsqS'],7,1,False,0.7,0.4579999999999999,8,-14.267,1,0.0477,0.902,0.563,0.635,0.775,82.039,122297,4.0,2019,2019-08-16
27aQH9DIJ3ozx3dC91Hhjg,Beach Life-In-Death,Twin Fantasy,6gDtROOIYa6OQxwhDNkDRM,['Car Seat Headrest'],['5PbpKlxQE0Ktl5lcNABoFf'],2,1,True,0.247,0.792,0,-7.101,1,0.093,0.0039299999999999,0.0895,0.3929999999999999,0.26,114.49,798693,4.0,2018,2018-02-16
4Jp7b5vIM7jt4oRBNJqEaM,Let Me Love You,Love Songs,062l6PAledRfIzaeogtMUe,['Lena Horne'],['2I6nP70ltmOHi6xjJUXHMe'],12,1,False,0.457,0.0435,4,-15.474,1,0.0409999999999999,0.911,0.0,0.135,0.221,86.60799999999998,199000,4.0,2000,2000
0hWytzGf7qCuFJOKKZVG0G,Valley,Red Wing,4ovaTbvFfmKWHRJDwBzTbX,['The Steel Wheels'],['0J95YxeoXi3Um0VpxTwDhn'],7,1,False,0.493,0.366,7,-8.369,1,0.0293,0.877,7.42e-05,0.12,0.535,93.311,286613,4.0,2010,2010-01-15
1JGZhrevzIR7UjLC484pTM,The Uglies,"In the Dark: Or, B-Movie Trash!",3UIQj77Yb9UJ3FJBOATwli,"['Harley Poe', 'Joe Whiteford']","['6lqmbDjxe5rhvXIyfNl23o', '57dGa2VqhK18wT94VmbxEu']",10,1,True,0.568,0.297,4,-12.398,0,0.0395,0.0862,0.294,0.242,0.254,177.88099999999997,210977,3.0,2004,2004-04-28
3KlT6eRrfFTK1GJrqjmtex,Craftmatic,Sante Fe Locomotive,5LX3F32iSQbKaDFHtsvH1x,['Stella Mudslide'],['5jIwoLJoyuftA1t6ae7aOL'],11,1,False,0.53,0.524,4,-7.522,1,0.0298,0.0034799999999999,0.0,0.0914,0.2269999999999999,77.919,220373,4.0,2011,2011-01-01
6TceYRZmBfojusnCjok916,Se le apagó la luz,Viviendo deprisa,2yfm8Icbo9F9BDrsGamjBd,['Alejandro Sanz'],['5sUrlPAHlS9NEirDB8SEbF'],6,1,False,0.568,0.351,1,-11.901,1,0.0352,0.209,0.0,0.1009999999999999,0.265,122.862,287800,4.0,1991,1991-09-26
5YSn20RDghZeYkgIeju722,Unnamed Song,Quark,4NH6aTMOhXk4g75dydLB5b,['The Silent Workers'],['68ucxJc9ArIsadj8LiXOvW'],14,1,False,0.239,0.843,9,-10.934,1,0.0537,1.0800000000000003e-05,0.395,0.212,0.429,150.906,274507,4.0,1997,1997-01-01
4o7W0F0gpnGkPCtl1nZkIh,Between You and Me,Days Behind,6Zg5iOhOc5KTTStF6YXGHE,['Steve Carlson'],['6R3NLF7uNoMjUYFhSSxtrx'],10,1,False,0.5760000000000001,0.615,9,-6.972,0,0.025,0.395,7.23e-06,0.196,0.236,98.064,195680,4.0,2010,2010-03-16
3cPMvXjY3LzNhNG3SF809X,Bella y Sensual,Golden,5HmJQcKP0YP5yAFf95J43m,"['Romeo Santos', 'Daddy Yankee', 'Nicky Jam']","['5lwmRuXgjX8xIwlnauTZIP', '4VMYDCV2IEDYJArk749S6m', '1SupJlEpv7RS2tPNRaHViT']",10,1,False,0.637,0.715,11,-6.908,1,0.0912,0.231,0.0,0.0494,0.753,179.9,204701,4.0,2017,2017-07-21
4tTCRJqebcolEU3Y2Ulec7,Talk no. 5,Live in Boston 1966,2jcoBYBSUzZpbrUj9sN4i6,['Junior Wells & The Aces'],['29BYfE2zFD5LFo4VmBbJ1o'],12,1,False,0.578,0.95,4,-13.122,1,0.9,0.805,0.0,0.737,0.121,101.635,64920,4.0,2010,2010-09-21
6du8kRskhFouDQO9mwYoPO,Judge Jury and Executioner,AMOK,77Ie9frENeQwYUGHrrS0pk,['Atoms For Peace'],['7tA9Eeeb68kkiG9Nrvuzmi'],7,1,False,0.8909999999999999,0.66,0,-7.706,0,0.111,0.495,0.8420000000000001,0.1009999999999999,0.633,139.13,208331,1.0,2013,2013-02-25
2lu5HvLOIh4qcsx5cq3gAH,Naxos Quartet No. 3: Fugue,"Maxwell Davies, P.: Naxos Quartets Nos. 3 and 4",0ezNkK3TUO4TfxKx9DuuD8,"['Peter Maxwell Davies', 'Maggini Quartet']","['0IUwZRBFdts7QgNElmqsWR', '19EBfpy3q2Pj5WOxNeEIdX']",4,1,False,0.217,0.0116,9,-20.595,0,0.0443,0.939,0.0397,0.0759,0.039,82.613,311200,4.0,2005,2005-04-01
